"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Skin_Friction_Coefficient_z","Heat_Flux","Y_Plus","Eddy_Viscosity"
78970, -3.967028035703804e-002, -3.043072993715944e-002, 0.000000000000000e+000, -2.772596339580953e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -5.545192679161907e-001, 1.000000000000000e+000, 1.000000000000000e-005, 3.172075751091744e-002, -4.131462814827368e-002, -8.673734972930471e-005, -0.000000000000000e+000, 1.571721471596284e+000, 0.000000000000000e+000
78971, -3.967028044353045e-002, -3.043072982480310e-002, 6.896552212279300e-004, -2.769540100464247e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -5.539080200928493e-001, 1.000000000000000e+000, 1.000000000000000e-005, 3.160351970403325e-002, -4.116193214717799e-002, 1.143975515604794e-004, -0.000000000000000e+000, 1.568815113646098e+000, 0.000000000000000e+000
78972, -4.047019667721721e-002, -2.936151038948029e-002, 0.000000000000000e+000, -2.311575595180321e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -4.623151190360643e-001, 1.000000000000000e+000, 1.000000000000000e-005, 3.033955060392625e-002, -4.180386771774582e-002, -9.299294937879369e-005, -0.000000000000000e+000, 1.558718671222889e+000, 0.000000000000000e+000
78973, -4.047019675847128e-002, -2.936151027947216e-002, 6.896552212279309e-004, -2.308737944172427e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -4.617475888344853e-001, 1.000000000000000e+000, 1.000000000000000e-005, 3.023860051577323e-002, -4.166477208263029e-002, 1.161424130177164e-004, -0.000000000000000e+000, 1.556124035884372e+000, 0.000000000000000e+000
78974, -4.123877776968057e-002, -2.826954900521353e-002, 0.000000000000000e+000, -1.842592093786619e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -3.685184187573238e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.817773134261338e-002, -4.116050996075209e-002, -9.807687953713667e-005, -0.000000000000000e+000, 1.526023955697746e+000, 0.000000000000000e+000
78975, -4.123877784355614e-002, -2.826954889639577e-002, 6.896552212279319e-004, -1.840005175389786e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -3.680010350779571e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.809356646315131e-002, -4.103756660791422e-002, 1.162131393155618e-004, -0.000000000000000e+000, 1.523743798266025e+000, 0.000000000000000e+000
78976, -4.197870084983381e-002, -2.715796887050165e-002, 0.000000000000000e+000, -1.403053583340742e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.806107166681485e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.631885567301362e-002, -4.062895977842091e-002, -1.024600100409868e-004, -0.000000000000000e+000, 1.498237818846855e+000, 0.000000000000000e+000
78977, -4.197870091883860e-002, -2.715796876437762e-002, 6.896552212279328e-004, -1.400621006005445e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.801242012010890e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.624843735607432e-002, -4.052025367654874e-002, 1.157736122810947e-004, -0.000000000000000e+000, 1.496232622207994e+000, 0.000000000000000e+000
78978, -4.269064831382462e-002, -2.602826653406664e-002, 0.000000000000000e+000, -9.525405784412219e-002, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.905081156882444e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.486076661733225e-002, -4.076719544165058e-002, -1.071222325905222e-004, -0.000000000000000e+000, 1.483480821263790e+000, 0.000000000000000e+000
78979, -4.269064837787558e-002, -2.602826643114093e-002, 6.896552212279338e-004, -9.502837921620889e-002, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.900567584324178e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.480122471034437e-002, -4.066955755515621e-002, 1.168728730399654e-004, -0.000000000000000e+000, 1.481703644526543e+000, 0.000000000000000e+000
78980, -4.336902269791158e-002, -2.487809056690642e-002, 0.000000000000000e+000, -5.031138535213353e-002, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.006227707042671e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.267481616264724e-002, -3.959260789031688e-002, -1.099837045971830e-004, -0.000000000000000e+000, 1.446195316721629e+000, 0.000000000000000e+000
78981, -4.336902275509416e-002, -2.487809046631218e-002, 6.896552212279349e-004, -5.010568303312721e-002, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.002113660662544e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.262628573651595e-002, -3.950786882454742e-002, 1.159717424990334e-004, -0.000000000000000e+000, 1.444647104048719e+000, 0.000000000000000e+000
78982, -4.401778111307220e-002, -2.371095343735166e-002, 0.000000000000000e+000, -8.780731823380836e-003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.756146364676167e-002, 1.000000000000000e+000, 1.000000000000000e-005, 2.089419702720175e-002, -3.871957062388586e-002, -1.122880334462016e-004, -0.000000000000000e+000, 1.416526151768015e+000, 0.000000000000000e+000
78983, -4.401778116579240e-002, -2.371095334015885e-002, 6.896552212279357e-004, -8.586634304339060e-003, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.717326860867812e-002, 1.000000000000000e+000, 1.000000000000000e-005, 2.085423528415610e-002, -3.864551659187042e-002, 1.149854537619216e-004, -0.000000000000000e+000, 1.415171019049427e+000, 0.000000000000000e+000
78984, -4.463720624405310e-002, -2.252798722163028e-002, 0.000000000000000e+000, 3.364792529844963e-002, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.729585059689926e-002, 1.000000000000000e+000, 1.000000000000000e-005, 1.942432774418808e-002, -3.848539118896414e-002, -1.150368824147575e-004, -0.000000000000000e+000, 1.397626743060003e+000, 0.000000000000000e+000
78985, -4.463720629223341e-002, -2.252798712843365e-002, 6.896552212279365e-004, 3.382926301934654e-002, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.765852603869309e-002, 1.000000000000000e+000, 1.000000000000000e-005, 1.939102516879560e-002, -3.841940898684352e-002, 1.155383759611640e-004, -0.000000000000000e+000, 1.396428161568673e+000, 0.000000000000000e+000
78986, -4.522099216565684e-002, -2.132703320163339e-002, 0.000000000000000e+000, 7.514485459478271e-002, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 1.502897091895654e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.733649508210637e-002, -3.683336719695712e-002, -1.154457514873856e-004, -0.000000000000000e+000, 1.353918881315566e+000, 0.000000000000000e+000
78987, -4.522099220765483e-002, -2.132703311181348e-002, 6.896552212279375e-004, 7.531071004428656e-002, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 1.506214200885731e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.730980491716554e-002, -3.677666102224760e-002, 1.139476237276714e-004, -0.000000000000000e+000, 1.352876216256318e+000, 0.000000000000000e+000
78988, -4.577444160327329e-002, -2.011180059820947e-002, 0.000000000000000e+000, 1.131023182479875e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 2.262046364959750e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.570060522400494e-002, -3.566192310188416e-002, -1.155091769513198e-004, -0.000000000000000e+000, 1.320673700210073e+000, 0.000000000000000e+000
78989, -4.577444164131299e-002, -2.011180051245033e-002, 6.896552212279382e-004, 1.132592157548665e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 2.265184315097330e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.567877073333891e-002, -3.561232896429848e-002, 1.127375237304305e-004, -0.000000000000000e+000, 1.319754936756455e+000, 0.000000000000000e+000
78990, -4.629701871910628e-002, -1.888297607111616e-002, 0.000000000000000e+000, 1.514909298208505e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 3.029818596417010e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.424927210167891e-002, -3.494090118965859e-002, -1.157176792007637e-004, -0.000000000000000e+000, 1.296021743246761e+000, 0.000000000000000e+000
78991, -4.629701875153387e-002, -1.888297598938964e-002, 6.896552212279392e-004, 1.516381519235581e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 3.032763038471162e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.423116096156070e-002, -3.489649065332692e-002, 1.127662232347103e-004, -0.000000000000000e+000, 1.295197701172865e+000, 0.000000000000000e+000
78992, -4.678281422841301e-002, -1.763915161262057e-002, 0.000000000000000e+000, 1.881866523787403e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 3.763733047574805e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.240932119926931e-002, -3.298146160362397e-002, -1.134920237204447e-004, -0.000000000000000e+000, 1.249144309889880e+000, 0.000000000000000e+000
78993, -4.678281425713126e-002, -1.763915153582300e-002, 6.896552212279399e-004, 1.883214506435358e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 3.766429012870715e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.239476164826655e-002, -3.294276534261728e-002, 1.109291412748355e-004, -0.000000000000000e+000, 1.248411163661494e+000, 0.000000000000000e+000
78994, -4.723741605271724e-002, -1.638359048636551e-002, 0.000000000000000e+000, 2.216136391795737e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 4.432272783591473e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.095855476308217e-002, -3.152664292168341e-002, -1.110989980938116e-004, -0.000000000000000e+000, 1.212722083718920e+000, 0.000000000000000e+000
78995, -4.723741607806464e-002, -1.638359041424502e-002, 6.896552212279404e-004, 2.217408637849659e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 4.434817275699319e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.094648338579733e-002, -3.149191490825080e-002, 1.097290628135232e-004, -0.000000000000000e+000, 1.212053890473222e+000, 0.000000000000000e+000
78996, -4.765958991366730e-002, -1.511675750940223e-002, 0.000000000000000e+000, 2.547353721342586e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.094707442685172e-001, 1.000000000000000e+000, 1.000000000000000e-005, 9.607512792640244e-003, -3.030251842558143e-002, -1.085604651829003e-004, -0.000000000000000e+000, 1.180835197070887e+000, 0.000000000000000e+000
78997, -4.765958993434261e-002, -1.511675744213768e-002, 6.896552212279412e-004, 2.548541064058454e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.097082128116908e-001, 1.000000000000000e+000, 1.000000000000000e-005, 9.597330786792707e-003, -3.027040403398751e-002, 1.092268143176418e-004, -0.000000000000000e+000, 1.180209360450111e+000, 0.000000000000000e+000
78998, -4.804447183852099e-002, -1.383810100183615e-002, 0.000000000000000e+000, 2.855993640248462e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.711987280496924e-001, 1.000000000000000e+000, 1.000000000000000e-005, 8.090174071894734e-003, -2.814526424308409e-002, -1.038797806499732e-004, -0.000000000000000e+000, 1.131004478355674e+000, 0.000000000000000e+000
78999, -4.804447185619325e-002, -1.383810093999025e-002, 6.896552212279417e-004, 2.857080040606623e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 5.714160081213246e-001, 1.000000000000000e+000, 1.000000000000000e-005, 8.081725745769241e-003, -2.811587305082560e-002, 1.073573701746686e-004, -0.000000000000000e+000, 1.130414038259164e+000, 0.000000000000000e+000
79000, -4.839731976190642e-002, -1.255023652783704e-002, 0.000000000000000e+000, 3.135001441030070e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.270002882060141e-001, 1.000000000000000e+000, 1.000000000000000e-005, 6.871001148608498e-003, -2.643032192612074e-002, -9.911724498877403e-005, -0.000000000000000e+000, 1.090093617569244e+000, 0.000000000000000e+000
79001, -4.839731977687869e-002, -1.255023647120113e-002, 6.896552212279422e-004, 3.136003463785839e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.272006927571678e-001, 1.000000000000000e+000, 1.000000000000000e-005, 6.863743234659194e-003, -2.640240337351829e-002, 1.061897446792976e-004, -0.000000000000000e+000, 1.089518267230372e+000, 0.000000000000000e+000
79002, -4.871636015976907e-002, -1.125358322608910e-002, 0.000000000000000e+000, 3.403737102565966e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.807474205131933e-001, 1.000000000000000e+000, 1.000000000000000e-005, 5.718079138878938e-003, -2.477450780404349e-002, -9.397957440438193e-005, -0.000000000000000e+000, 1.050025993028587e+000, 0.000000000000000e+000
79003, -4.871636017112928e-002, -1.125358317497262e-002, 6.896552212279428e-004, 3.404651617370424e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 6.809303234740848e-001, 1.000000000000000e+000, 1.000000000000000e-005, 5.711814119166971e-003, -2.474736367019654e-002, 1.054701653984240e-004, -0.000000000000000e+000, 1.049451545972544e+000, 0.000000000000000e+000
79004, -4.899786721073075e-002, -9.948267041908050e-003, 0.000000000000000e+000, 3.646124914242772e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 7.292249828485543e-001, 1.000000000000000e+000, 1.000000000000000e-005, 4.554704448157170e-003, -2.247749286440604e-002, -8.718611693000529e-005, -0.000000000000000e+000, 9.957213815687909e-001, 0.000000000000000e+000
79005, -4.899786721986300e-002, -9.948266996579145e-003, 6.896552212279431e-004, 3.646939724160300e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 7.293879448320600e-001, 1.000000000000000e+000, 1.000000000000000e-005, 4.549409199860870e-003, -2.245136083270430e-002, 1.036691499076465e-004, -0.000000000000000e+000, 9.951439068265989e-001, 0.000000000000000e+000
79006, -4.924670449628005e-002, -8.636330852244382e-003, 0.000000000000000e+000, 3.861132232590210e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 7.722264465180421e-001, 1.000000000000000e+000, 1.000000000000000e-005, 3.613851095129763e-003, -2.054214674084221e-002, -8.041874109512863e-005, -0.000000000000000e+000, 9.482888596815863e-001, 0.000000000000000e+000
79007, -4.924670450345970e-002, -8.636330812547015e-003, 6.896552212279435e-004, 3.861870177368438e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 7.723740354736877e-001, 1.000000000000000e+000, 1.000000000000000e-005, 3.609274726590256e-003, -2.051613343974327e-002, 1.025373250574353e-004, -0.000000000000000e+000, 9.476904606506178e-001, 0.000000000000000e+000
79008, -4.946055154798417e-002, -7.318239050094833e-003, 0.000000000000000e+000, 4.059649970992939e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.119299941985878e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.740030111829390e-003, -1.855154931256298e-002, -7.315290368960505e-005, -0.000000000000000e+000, 8.981267112662684e-001, 0.000000000000000e+000
79009, -4.946055155270332e-002, -7.318239016403176e-003, 6.896552212279441e-004, 4.060298424134366e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.120596848268732e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.736158338095696e-003, -1.852533528233850e-002, 1.015515955005460e-004, -0.000000000000000e+000, 8.974951277245887e-001, 0.000000000000000e+000
79010, -4.963688242929336e-002, -5.994606177759564e-003, 0.000000000000000e+000, 4.229802914504051e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.459605829008101e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.949790938964215e-003, -1.617626554015584e-002, -6.477217513669084e-005, -0.000000000000000e+000, 8.363537181009089e-001, 0.000000000000000e+000
79011, -4.963688243260903e-002, -5.994606150095188e-003, 6.896552212279443e-004, 4.230354055353545e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.460708110707089e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.946652490211661e-003, -1.615022771680323e-002, 9.981351640374113e-005, -0.000000000000000e+000, 8.356849003426698e-001, 0.000000000000000e+000
79012, -4.978011805579071e-002, -4.666984200037512e-003, 0.000000000000000e+000, 4.374007328763548e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.748014657527096e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.325558342951786e-003, -1.406816878703809e-002, -5.646685331077197e-005, -0.000000000000000e+000, 7.782629279667503e-001, 0.000000000000000e+000
79013, -4.978011805795821e-002, -4.666984178303520e-003, 6.896552212279446e-004, 4.374473457249423e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.748946914498846e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.323066881384271e-003, -1.404172691506052e-002, 9.867220657952664e-005, -0.000000000000000e+000, 7.775376005140674e-001, 0.000000000000000e+000
79014, -4.988738928379926e-002, -3.335973514859019e-003, 0.000000000000000e+000, 4.496774180758444e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.993548361516889e-001, 1.000000000000000e+000, 1.000000000000000e-005, 7.888653830746420e-004, -1.185535367885897e-002, -4.770814688430075e-005, -0.000000000000000e+000, 7.132342401451179e-001, 0.000000000000000e+000
79015, -4.988738928472067e-002, -3.335973499427580e-003, 6.896552212279448e-004, 4.497140954588913e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.994281909177827e-001, 1.000000000000000e+000, 1.000000000000000e-005, 7.870873629091665e-004, -1.182863299048660e-002, 9.745385087841366e-005, -0.000000000000000e+000, 7.124391745898556e-001, 0.000000000000000e+000
79016, -4.995741614330688e-002, -2.002484557507934e-003, 0.000000000000000e+000, 4.590789349818554e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.181578699637107e-001, 1.000000000000000e+000, 1.000000000000000e-005, 3.786295456718291e-004, -9.464302487622261e-003, -3.838474231730104e-005, -0.000000000000000e+000, 6.365696545566204e-001, 0.000000000000000e+000
79017, -4.995741614367687e-002, -2.002484548208098e-003, 6.896552212279449e-004, 4.591056391034091e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.182112782068182e-001, 1.000000000000000e+000, 1.000000000000000e-005, 3.775690173787098e-004, -9.437793323302929e-003, 9.575427690042095e-005, -0.000000000000000e+000, 6.356912474102669e-001, 0.000000000000000e+000
79018, -4.999413789277926e-002, -6.676631936014876e-004, 0.000000000000000e+000, 4.659495784535697e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.318991569071393e-001, 1.000000000000000e+000, 1.000000000000000e-005, 9.953656822354045e-005, -7.237600273898218e-003, -2.916677075640586e-005, -0.000000000000000e+000, 5.563677734378819e-001, 0.000000000000000e+000
79019, -4.999413789284291e-002, -6.676631904003125e-004, 6.896552212279449e-004, 4.659665308250375e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.319330616500751e-001, 1.000000000000000e+000, 1.000000000000000e-005, 9.916953498925658e-005, -7.210912211280460e-003, 9.451060487114218e-005, -0.000000000000000e+000, 5.553626347816651e-001, 0.000000000000000e+000
79020, -4.999413789277885e-002, 6.676631936221283e-004, 0.000000000000000e+000, 4.703314997664392e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.406629995328784e-001, 1.000000000000000e+000, 1.000000000000000e-005, -6.773658607226891e-005, -4.925328878198480e-003, -1.971022907384593e-005, -0.000000000000000e+000, 4.589696980035362e-001, 0.000000000000000e+000
79021, -4.999413789284250e-002, 6.676631904209524e-004, 6.896552212279449e-004, 4.703374765976444e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.406749531952888e-001, 1.000000000000000e+000, 1.000000000000000e-005, -6.737308750262881e-005, -4.898897825726520e-003, 9.304969502043562e-005, -0.000000000000000e+000, 4.577759835993532e-001, 0.000000000000000e+000
79022, -4.995741614330600e-002, 2.002484557530220e-003, 0.000000000000000e+000, 4.719459632922339e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.438919265844677e-001, 1.000000000000000e+000, 1.000000000000000e-005, -1.032094345241641e-004, -2.579844386350810e-003, -1.016671576786758e-005, -0.000000000000000e+000, 3.323542014077388e-001, 0.000000000000000e+000
79023, -4.995741614367598e-002, 2.002484548230381e-003, 6.896552212279449e-004, 4.719414900882694e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.438829801765387e-001, 1.000000000000000e+000, 1.000000000000000e-005, -1.021778692686949e-004, -2.554059173216169e-003, 9.133051195829674e-005, -0.000000000000000e+000, 3.307933232694010e-001, 0.000000000000000e+000
79024, -4.988738928379798e-002, 3.335973514880563e-003, 0.000000000000000e+000, 4.710120043423940e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.420240086847880e-001, 1.000000000000000e+000, 1.000000000000000e-005, -1.946757584902408e-005, -2.925657557154624e-004, -7.265991565628354e-007, -0.000000000000000e+000, 1.120444061165698e-001, 0.000000000000000e+000
79025, -4.988738928471938e-002, 3.335973499449122e-003, 6.896552212279448e-004, 4.709960120411338e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.419920240822676e-001, 1.000000000000000e+000, 1.000000000000000e-005, -1.776665176056118e-005, -2.670036556045857e-004, 8.985079522822603e-005, -0.000000000000000e+000, 1.099347815460962e-001, 0.000000000000000e+000
