"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Skin_Friction_Coefficient_z","Heat_Flux","Y_Plus","Eddy_Viscosity"
79009, -4.946055155270332e-002, -7.318239016403176e-003, 6.896552212279441e-004, 4.103859250008445e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.207718500016890e-001, 1.000000000000000e+000, 1.000000000000000e-005, 2.703003424656888e-003, -1.830085781729931e-002, 8.548264542281843e-005, -0.000000000000000e+000, 8.920391392370089e-001, 0.000000000000000e+000
79010, -4.963688242929336e-002, -5.994606177759564e-003, 0.000000000000000e+000, 4.267448924308043e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.534897848616085e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.925289415605952e-003, -1.597299085051594e-002, -6.938063482663934e-005, -0.000000000000000e+000, 8.310827782942184e-001, 0.000000000000000e+000
79011, -4.963688243260903e-002, -5.994606150095188e-003, 6.896552212279443e-004, 4.268902189928907e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.537804379857814e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.919797398937450e-003, -1.592742686168725e-002, 8.446112784556521e-005, -0.000000000000000e+000, 8.298984653836385e-001, 0.000000000000000e+000
79012, -4.978011805579071e-002, -4.666984200037512e-003, 0.000000000000000e+000, 4.406786154319967e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.813572308639933e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.306228450207097e-003, -1.386302037148701e-002, -6.074215937268551e-005, -0.000000000000000e+000, 7.725681884287227e-001, 0.000000000000000e+000
79013, -4.978011805795821e-002, -4.666984178303520e-003, 6.896552212279446e-004, 4.408110077197152e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 8.816220154394304e-001, 1.000000000000000e+000, 1.000000000000000e-005, 1.301803185687049e-003, -1.381605502167518e-002, 8.399550290051587e-005, -0.000000000000000e+000, 7.712618137428673e-001, 0.000000000000000e+000
79014, -4.988738928379926e-002, -3.335973514859019e-003, 0.000000000000000e+000, 4.524643376177146e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.049286752354292e-001, 1.000000000000000e+000, 1.000000000000000e-005, 7.751236517165760e-004, -1.164883798061481e-002, -5.163926993630433e-005, -0.000000000000000e+000, 7.069954240855851e-001, 0.000000000000000e+000
79015, -4.988738928472067e-002, -3.335973499427580e-003, 6.896552212279448e-004, 4.525816808265138e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.051633616530276e-001, 1.000000000000000e+000, 1.000000000000000e-005, 7.719227936639082e-004, -1.160073437019413e-002, 8.349399779332151e-005, -0.000000000000000e+000, 7.055397987218408e-001, 0.000000000000000e+000
79016, -4.995741614330688e-002, -2.002484557507934e-003, 0.000000000000000e+000, 4.613869711444802e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.227739422889604e-001, 1.000000000000000e+000, 1.000000000000000e-005, 3.704126559462627e-004, -9.258911411411419e-003, -4.197001069031984e-005, -0.000000000000000e+000, 6.296251022254734e-001, 0.000000000000000e+000
79017, -4.995741614367687e-002, -2.002484548208098e-003, 6.896552212279449e-004, 4.614894186652455e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.229788373304909e-001, 1.000000000000000e+000, 1.000000000000000e-005, 3.684775636224562e-004, -9.210541463083380e-003, 8.256330230953960e-005, -0.000000000000000e+000, 6.279876942348274e-001, 0.000000000000000e+000
79018, -4.999413789277926e-002, -6.676631936014876e-004, 0.000000000000000e+000, 4.677831800795216e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.355663601590432e-001, 1.000000000000000e+000, 1.000000000000000e-005, 9.667125830346583e-005, -7.029255057320705e-003, -3.240371432356542e-005, -0.000000000000000e+000, 5.483020433850736e-001, 0.000000000000000e+000
79019, -4.999413789284291e-002, -6.676631904003125e-004, 6.896552212279449e-004, 4.678709303374102e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.357418606748203e-001, 1.000000000000000e+000, 1.000000000000000e-005, 9.599211298723618e-005, -6.979872395281916e-003, 8.206605821299070e-005, -0.000000000000000e+000, 5.463886300042354e-001, 0.000000000000000e+000
79020, -4.999413789277885e-002, 6.676631936221283e-004, 0.000000000000000e+000, 4.716880985296739e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.433761970593477e-001, 1.000000000000000e+000, 1.000000000000000e-005, -6.485048960500901e-005, -4.715472209908286e-003, -2.259837176605421e-005, -0.000000000000000e+000, 4.490862371367478e-001, 0.000000000000000e+000
79021, -4.999413789284250e-002, 6.676631904209524e-004, 6.896552212279449e-004, 4.717593803414649e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.435187606829297e-001, 1.000000000000000e+000, 1.000000000000000e-005, -6.416732824138524e-005, -4.665797523277904e-003, 8.138911659129611e-005, -0.000000000000000e+000, 4.467459539802794e-001, 0.000000000000000e+000
79022, -4.995741614330600e-002, 2.002484557530220e-003, 0.000000000000000e+000, 4.728355047300496e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.456710094600992e-001, 1.000000000000000e+000, 1.000000000000000e-005, -9.480551622778640e-005, -2.369778305278854e-003, -1.271595062417725e-005, -0.000000000000000e+000, 3.185368750898703e-001, 0.000000000000000e+000
79023, -4.995741614367598e-002, 2.002484548230381e-003, 6.896552212279449e-004, 4.728913091999849e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.457826183999698e-001, 1.000000000000000e+000, 1.000000000000000e-005, -9.283363037309946e-005, -2.320488643327582e-003, 8.047145579478253e-005, -0.000000000000000e+000, 3.152991086613160e-001, 0.000000000000000e+000
79024, -4.988738928379798e-002, 3.335973514880563e-003, 0.000000000000000e+000, 4.714337579350632e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.428675158701264e-001, 1.000000000000000e+000, 1.000000000000000e-005, -5.202193995109346e-006, -7.818044883000739e-005, -2.930997465534508e-006, -0.000000000000000e+000, 5.794002375179851e-002, 0.000000000000000e+000
79025, -4.988738928471938e-002, 3.335973499449122e-003, 6.896552212279448e-004, 4.714727144328596e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 9.429454288657192e-001, 1.000000000000000e+000, 1.000000000000000e-005, -1.893904868109807e-006, -2.846228600287183e-005, 7.980250573320891e-005, -0.000000000000000e+000, 6.023673043801110e-002, 0.000000000000000e+000
